fico,ltv,coborrower,dti,state,default
664,69,N,42,AZ,0
607,75,Y,26,CA,0
848,94,N,10,FL,0
701,84,Y,17,CA,0
744,76,N,14,FL,0
567,53,Y,24,FL,0
736,92,N,18,CA,0
572,66,N,40,AZ,0
623,68,Y,34,FL,0
694,81,N,25,CA,0
551,63,N,26,CA,0
668,79,Y,25,AZ,0
744,81,N,14,AZ,0
648,63,N,26,AZ,0
564,74,Y,44,AZ,0
756,79,N,27,CA,0
739,74,N,28,CA,0
723,89,Y,22,CA,0
662,73,N,13,AZ,0
684,73,N,42,CA,0
736,79,Y,34,AZ,0
580,61,Y,34,CA,0
563,65,N,26,AZ,0
580,65,N,36,CA,0
762,84,N,29,AZ,0
790,96,N,38,AZ,0
587,74,N,32,CA,0
742,78,Y,29,AZ,0
765,99,N,27,AZ,0
784,78,N,23,CA,0
763,97,N,38,AZ,0
758,84,N,14,CA,0
849,94,Y,17,CA,0
614,74,N,42,AZ,1
623,66,Y,10,FL,0
655,64,N,18,CA,0
577,72,Y,32,AZ,0
594,66,N,21,FL,0
726,84,Y,18,CA,0
843,99,N,40,CA,0
767,94,N,36,CA,0
813,92,N,14,CA,0
637,83,N,10,CA,0
641,65,N,37,AZ,0
736,89,Y,44,CA,0
672,77,Y,35,FL,0
641,80,Y,13,FL,0
692,69,N,34,CA,0
643,81,Y,15,CA,0
821,97,N,38,FL,0
696,89,N,25,AZ,0
611,59,N,35,CA,0
621,66,N,13,FL,0
552,70,N,34,CA,0
647,84,N,17,AZ,0
762,79,N,31,CA,0
770,82,N,30,CA,0
742,95,Y,10,FL,0
826,90,N,29,CA,0
820,101,N,17,FL,0
583,64,N,43,CA,0
764,80,N,19,CA,1
845,104,N,23,FL,0
618,64,N,40,CA,0
704,77,N,27,AZ,0
654,63,N,35,AZ,0
780,84,N,16,CA,0
665,77,N,10,CA,0
785,81,N,32,CA,0
791,91,N,19,CA,0
582,55,N,10,AZ,0
624,58,N,23,AZ,0
724,74,N,41,CA,0
583,71,N,12,CA,0
638,60,N,44,AZ,0
623,66,Y,34,AZ,0
700,91,N,30,AZ,0
802,86,N,34,FL,0
828,98,Y,37,CA,0
810,96,N,17,CA,0
635,71,N,28,CA,0
811,104,N,38,FL,0
701,71,N,12,CA,0
765,90,N,15,CA,0
639,76,N,29,AZ,0
749,95,N,28,CA,0
598,56,N,20,AZ,0
758,84,N,25,CA,0
773,79,N,27,AZ,0
714,80,Y,24,AZ,0
595,57,N,24,FL,0
680,88,N,21,CA,0
615,78,Y,18,AZ,0
603,77,N,40,AZ,0
637,66,N,12,CA,0
559,66,N,11,CA,0
838,93,N,24,CA,0
560,56,N,44,CA,0
610,70,Y,15,AZ,0
767,79,N,24,CA,0
619,78,N,20,AZ,0
597,69,Y,33,CA,0
692,70,N,38,CA,0
793,88,N,24,AZ,0
720,74,N,27,CA,0
788,79,N,27,CA,0
640,82,N,19,FL,0
559,68,N,20,CA,0
629,76,N,13,AZ,0
667,70,N,41,CA,0
833,106,N,28,CA,0
752,96,N,14,AZ,0
704,88,Y,36,AZ,0
798,85,N,26,CA,0
638,74,N,33,FL,0
680,85,Y,24,AZ,0
565,57,N,18,CA,0
820,86,N,20,CA,0
570,73,N,42,CA,0
763,79,N,35,CA,0
589,72,N,24,AZ,0
715,78,N,26,AZ,0
696,87,N,42,CA,0
718,86,Y,21,AZ,0
828,91,N,15,CA,0
730,74,N,42,CA,0
629,69,N,29,AZ,0
570,54,Y,16,CA,0
701,70,Y,42,AZ,0
644,84,N,19,FL,0
580,70,N,19,FL,0
687,84,N,32,CA,0
551,52,N,10,FL,0
719,75,N,39,AZ,0
787,95,Y,27,CA,0
619,78,N,24,CA,0
558,73,Y,16,AZ,0
689,82,Y,32,CA,0
630,66,N,15,CA,0
838,107,N,44,CA,0
701,75,Y,42,CA,0
774,79,Y,17,CA,0
605,62,N,41,CA,0
720,91,N,22,CA,0
567,53,N,44,CA,0
722,72,N,42,CA,0
670,79,N,37,CA,0
677,79,N,10,CA,0
771,99,Y,20,CA,0
748,81,Y,17,FL,0
773,96,N,12,AZ,0
843,100,N,20,AZ,0
550,69,N,28,FL,0
762,97,N,43,AZ,0
841,100,N,41,CA,0
838,87,N,20,CA,0
693,78,N,12,CA,0
657,68,N,26,CA,0
763,94,N,10,AZ,0
692,79,Y,21,CA,0
759,83,N,44,AZ,0
571,68,N,24,CA,0
720,82,Y,14,FL,0
763,97,N,18,CA,0
734,85,N,44,CA,0
790,95,N,27,CA,0
691,77,N,40,AZ,0
751,93,N,11,AZ,0
813,104,N,41,CA,0
601,69,Y,36,FL,0
604,78,N,42,CA,0
579,66,N,22,CA,0
741,91,N,37,FL,0
672,86,Y,21,AZ,0
684,80,N,39,AZ,0
618,66,N,16,FL,0
695,71,Y,30,CA,0
667,78,N,28,CA,0
839,102,N,39,CA,0
699,72,Y,19,CA,0
597,64,N,21,CA,0
571,72,N,14,CA,0
573,75,N,29,FL,0
790,81,N,36,CA,0
809,102,N,14,AZ,0
727,92,N,44,FL,0
704,76,N,34,CA,0
837,90,N,43,AZ,0
709,75,N,21,CA,0
619,69,Y,18,CA,0
799,86,N,34,FL,0
670,70,N,11,FL,0
809,100,N,27,CA,0
716,85,Y,35,CA,0
767,84,N,39,CA,0
814,87,N,11,CA,0
567,55,N,21,AZ,0
778,98,N,15,CA,0
727,75,N,26,CA,0
570,64,N,27,CA,0
803,86,N,15,AZ,0
760,93,Y,12,CA,0
799,87,N,44,CA,0
618,76,N,26,CA,0
715,73,N,26,CA,0
655,78,Y,34,CA,0
681,82,Y,24,CA,0
646,85,N,40,AZ,0
828,88,N,19,AZ,0
586,71,N,26,FL,1
613,77,N,11,CA,0
664,69,N,12,AZ,0
722,84,N,15,CA,0
761,89,Y,19,FL,0
621,65,N,10,CA,1
689,72,N,43,CA,0
831,105,N,33,AZ,0
755,93,N,17,AZ,0
670,82,Y,13,CA,0
796,101,N,41,AZ,0
563,68,Y,31,AZ,0
613,57,N,20,CA,0
576,70,N,32,CA,0
595,63,N,37,CA,0
669,83,N,10,AZ,0
620,65,N,27,AZ,0
626,79,N,25,AZ,0
752,79,N,41,CA,0
601,63,Y,27,AZ,0
672,70,N,36,CA,0
584,75,Y,43,CA,0
792,102,N,42,FL,0
676,66,N,31,CA,0
590,65,Y,21,CA,0
816,93,N,21,FL,0
781,88,N,26,CA,0
648,69,N,31,CA,0
703,86,Y,14,AZ,0
685,88,Y,22,CA,0
796,80,Y,16,CA,0
671,65,N,25,AZ,0
649,72,Y,30,CA,0
677,67,N,24,CA,0
627,63,N,24,CA,0
566,75,Y,42,CA,0
664,66,N,40,CA,0
762,89,Y,32,FL,0
608,74,Y,40,CA,0
700,70,N,43,CA,0
576,70,N,40,AZ,1
736,76,N,40,CA,0
788,90,N,12,CA,0
711,76,N,12,CA,0
712,89,N,43,CA,0
747,93,N,26,CA,0
720,93,Y,30,CA,0
591,58,N,42,AZ,0
832,106,Y,26,AZ,0
590,69,N,13,CA,0
671,67,Y,22,AZ,0
720,94,Y,12,FL,0
597,70,N,25,FL,0
845,96,N,43,CA,0
791,82,N,34,CA,0
693,90,N,36,CA,1
595,71,N,10,AZ,0
643,72,N,17,FL,0
570,53,N,23,CA,0
820,103,N,34,CA,0
666,67,N,21,CA,1
679,70,N,12,FL,0
682,80,N,34,AZ,0
610,65,Y,39,AZ,0
786,79,N,14,CA,0
603,79,N,29,CA,0
698,87,N,38,CA,0
805,85,N,36,CA,0
591,57,N,15,CA,0
718,89,N,35,CA,0
578,57,N,20,AZ,0
826,90,N,22,CA,0
771,93,N,18,AZ,0
565,59,N,16,CA,0
777,82,N,26,AZ,0
635,73,N,26,AZ,0
620,75,N,29,CA,0
668,85,N,26,CA,0
698,86,Y,37,FL,0
655,80,Y,19,CA,0
794,102,N,13,CA,0
839,103,N,35,CA,0
727,73,Y,32,CA,0
773,84,N,32,CA,0
700,70,N,19,FL,0
613,61,N,34,AZ,0
826,94,N,40,AZ,0
838,92,N,38,CA,0
834,103,N,20,CA,0
761,76,N,17,FL,0
745,89,Y,12,AZ,0
734,94,N,17,FL,0
745,77,N,33,CA,0
565,75,N,29,CA,0
738,87,N,32,AZ,0
742,88,N,37,AZ,0
592,75,Y,34,FL,0
620,80,N,28,FL,1
826,92,Y,27,FL,0
613,71,N,14,CA,0
730,88,Y,17,CA,0
565,73,Y,29,CA,0
669,82,Y,27,CA,0
559,71,N,42,AZ,0
729,81,N,43,AZ,0
723,83,N,36,CA,0
648,78,N,15,AZ,0
645,82,Y,37,CA,0
825,101,N,20,FL,0
801,94,N,19,AZ,0
677,71,Y,25,CA,0
730,74,N,12,AZ,0
566,65,N,29,FL,0
751,93,N,44,CA,0
604,71,Y,31,CA,0
741,73,N,26,CA,0
712,70,N,36,AZ,0
616,63,Y,10,CA,0
623,66,Y,15,AZ,0
665,74,Y,30,FL,0
617,65,N,44,AZ,0
813,99,N,18,AZ,0
808,83,N,14,AZ,0
808,98,Y,31,CA,0
841,103,N,27,CA,0
722,81,N,24,AZ,0
763,85,N,16,AZ,0
671,77,N,23,FL,0
775,90,N,15,CA,0
669,85,Y,43,CA,0
780,86,N,26,CA,0
682,74,Y,21,FL,0
720,85,N,32,FL,0
599,75,Y,33,FL,0
703,88,N,19,CA,0
597,58,N,10,CA,0
763,81,N,15,CA,0
650,76,N,12,AZ,0
792,101,N,17,FL,0
699,76,N,27,AZ,0
694,75,Y,29,FL,0
663,80,N,18,CA,0
772,87,N,42,CA,0
591,64,Y,42,CA,0
620,60,Y,21,CA,0
645,64,N,28,AZ,0
819,87,N,20,AZ,0
745,93,Y,10,CA,0
681,88,N,27,CA,0
606,78,N,22,FL,0
585,66,Y,32,CA,0
597,66,N,26,FL,1
709,87,N,21,AZ,0
677,84,N,17,CA,0
631,78,N,26,AZ,0
695,79,N,36,CA,0
666,81,N,14,FL,0
776,92,N,41,AZ,0
739,81,Y,14,CA,0
568,70,N,20,CA,0
713,92,N,35,AZ,0
588,64,Y,23,CA,0
670,78,N,41,FL,0
721,92,Y,19,CA,0
666,83,N,36,FL,0
800,82,N,34,FL,0
600,65,N,19,CA,0
594,59,N,17,FL,0
602,73,N,17,CA,0
822,99,N,43,AZ,0
831,91,N,33,CA,0
751,90,N,42,CA,0
758,90,N,19,AZ,0
653,71,N,14,CA,0
764,83,N,23,CA,0
831,107,N,27,CA,0
744,90,N,44,FL,0
722,72,Y,42,CA,0
708,75,Y,34,FL,0
647,62,N,16,AZ,0
618,63,N,19,CA,0
554,68,Y,33,CA,0
729,79,N,18,CA,0
838,89,N,31,AZ,0
590,74,N,29,FL,0
736,87,Y,34,CA,0
550,62,Y,17,AZ,0
693,82,Y,20,CA,0
664,70,N,13,CA,0
815,99,N,14,CA,0
798,82,N,22,CA,0
838,98,N,42,FL,0
753,97,N,28,CA,0
583,68,Y,38,CA,0
798,90,N,15,AZ,0
631,82,N,44,AZ,0
571,69,Y,40,CA,0
719,70,N,13,CA,0
763,94,N,27,CA,0
791,87,N,36,CA,0
726,74,N,40,CA,0
785,97,Y,33,FL,0
779,100,N,24,CA,0
573,54,N,11,CA,0
632,65,N,27,AZ,0
693,86,N,15,FL,0
658,74,N,14,AZ,0
827,104,N,22,CA,0
730,73,Y,12,CA,0
588,58,Y,35,CA,0
611,64,N,19,FL,0
730,92,N,36,CA,0
711,91,Y,31,CA,0
568,53,N,39,FL,0
585,64,N,22,CA,0
575,69,Y,29,CA,0
711,88,Y,19,CA,0
848,109,N,29,CA,0
605,61,Y,33,CA,0
665,74,N,15,AZ,0
730,71,Y,34,CA,0
765,98,Y,29,AZ,0
578,55,N,30,FL,0
588,70,Y,24,AZ,0
845,104,N,44,FL,0
716,81,N,13,CA,0
650,71,N,42,FL,0
819,92,N,17,AZ,0
596,60,N,18,FL,0
631,79,Y,14,FL,0
765,90,N,31,FL,0
557,58,N,28,AZ,1
589,62,Y,22,AZ,0
657,82,N,37,AZ,0
809,94,N,39,AZ,0
700,73,Y,24,AZ,0
634,67,N,14,CA,0
655,74,N,31,CA,0
662,74,N,25,CA,0
767,77,N,10,CA,0
612,81,N,32,AZ,0
663,67,N,13,CA,1
587,56,N,36,CA,0
689,88,N,31,CA,0
620,60,N,37,CA,0
787,96,N,19,CA,0
680,81,N,22,CA,0
740,92,Y,24,CA,0
653,67,Y,42,AZ,0
669,80,Y,40,FL,0
566,53,Y,30,CA,0
847,86,N,44,CA,0
695,69,N,40,CA,0
647,70,N,39,CA,0
647,70,N,41,AZ,0
626,63,N,22,CA,0
596,68,N,43,CA,0
846,102,N,11,CA,0
705,77,N,16,CA,0
656,68,Y,16,CA,0
813,82,Y,44,FL,0
807,98,Y,37,CA,0
583,68,Y,38,CA,0
589,69,N,12,AZ,1
627,76,N,18,CA,0
558,58,Y,35,AZ,0
725,76,N,15,AZ,0
699,70,N,11,CA,0
562,70,N,30,AZ,0
723,76,N,43,CA,0
822,96,N,34,CA,0
716,85,N,31,AZ,0
734,77,N,27,AZ,0
752,89,N,26,CA,0
610,70,N,23,CA,0
823,105,N,44,CA,0
666,85,N,13,AZ,0
635,74,N,27,AZ,0
579,60,Y,43,CA,0
849,103,N,44,CA,0
556,67,Y,40,CA,0
717,77,N,23,AZ,0
598,72,N,21,AZ,0
606,64,N,19,CA,0
705,82,Y,32,CA,0
649,78,N,21,CA,0
762,80,N,18,CA,0
834,106,N,14,AZ,0
560,62,N,34,CA,0
782,93,N,27,AZ,0
745,85,N,26,CA,0
772,97,N,35,AZ,0
666,81,Y,29,CA,0
834,94,N,28,AZ,0
795,91,N,26,CA,0
815,103,N,10,AZ,0
828,84,N,42,AZ,0
721,78,N,37,CA,0
575,71,N,14,CA,0
711,71,Y,25,CA,0
593,75,N,42,CA,0
693,87,N,40,CA,0
814,91,N,14,AZ,0
749,93,N,28,AZ,0
839,99,N,40,AZ,0
715,81,Y,18,CA,0
561,72,N,32,AZ,1
623,68,Y,38,AZ,1
788,87,N,38,AZ,0
846,101,N,35,CA,0
772,98,N,37,AZ,0
634,65,N,18,AZ,0
817,102,N,44,FL,0
631,81,N,43,CA,0
780,91,N,27,FL,0
760,98,N,27,CA,0
571,71,N,34,CA,1
789,95,N,16,CA,0
718,79,N,26,AZ,0
618,80,N,32,CA,0
676,73,N,37,FL,0
725,89,Y,12,AZ,0
628,70,N,12,CA,0
684,85,N,14,CA,0
645,67,N,32,CA,0
757,82,N,39,FL,0
772,85,N,27,CA,0
712,83,N,29,AZ,0
804,102,N,10,FL,0
727,90,N,17,CA,0
610,70,N,36,FL,0
789,98,N,24,AZ,0
752,88,N,41,AZ,0
635,61,N,13,FL,0
820,83,N,16,CA,0
624,67,N,44,AZ,0
605,66,N,34,CA,0
768,78,N,27,CA,0
829,90,N,11,CA,0
771,87,Y,39,AZ,0
758,95,N,36,CA,0
796,96,Y,30,AZ,0
555,74,Y,14,CA,0
677,81,N,36,FL,0
736,96,Y,27,FL,0
634,65,N,16,CA,0
603,56,Y,21,CA,0
725,82,Y,13,CA,0
607,73,N,36,FL,0
633,78,Y,32,CA,0
646,72,N,37,FL,0
688,82,Y,33,CA,0
843,92,N,38,FL,0
762,98,N,36,CA,0
769,85,N,14,CA,0
615,76,N,35,CA,0
783,80,N,11,CA,0
731,93,Y,10,CA,0
678,66,Y,27,AZ,0
660,65,Y,42,CA,0
810,93,N,32,CA,0
588,76,N,16,CA,0
581,68,N,24,FL,0
588,71,N,19,CA,0
625,64,N,22,CA,0
619,76,N,27,CA,0
619,80,N,42,CA,0
759,84,Y,44,CA,0
611,66,Y,35,CA,0
735,75,Y,21,CA,0
829,97,N,10,CA,0
677,68,Y,22,AZ,0
724,85,N,22,AZ,0
688,67,N,15,CA,0
785,97,Y,17,AZ,0
824,86,N,38,CA,0
832,104,N,18,CA,0
580,60,N,11,CA,0
748,86,N,19,AZ,0
600,75,N,27,CA,0
785,92,N,36,AZ,0
668,73,N,18,CA,0
707,72,N,33,CA,0
628,80,N,30,AZ,0
669,83,N,11,CA,0
632,77,N,24,AZ,0
674,65,Y,21,CA,0
693,68,N,43,AZ,0
738,91,N,31,AZ,0
800,100,N,11,AZ,0
599,63,N,18,CA,0
628,72,N,41,CA,0
647,67,Y,20,CA,0
718,89,N,32,CA,0
582,76,N,12,CA,0
621,72,N,26,AZ,0
629,82,N,16,FL,0
842,86,N,31,AZ,0
667,73,Y,41,AZ,0
598,77,N,25,CA,0
682,68,N,16,AZ,0
591,60,N,20,CA,0
647,79,N,43,AZ,0
768,78,N,43,CA,0
679,72,N,15,AZ,0
814,93,N,10,CA,0
713,80,N,13,CA,0
606,73,Y,27,CA,0
612,58,N,26,AZ,0
828,104,N,36,CA,0
575,65,N,43,CA,0
568,66,N,27,CA,1
626,70,N,28,FL,0
655,73,N,26,CA,0
640,78,N,28,CA,0
678,84,N,44,AZ,0
619,73,N,24,AZ,0
699,87,N,15,AZ,0
802,92,N,39,CA,0
837,96,N,31,CA,0
609,77,Y,38,FL,0
814,85,N,15,AZ,0
700,87,N,20,AZ,0
565,59,N,24,CA,0
736,89,Y,30,CA,0
766,77,Y,41,AZ,0
810,101,N,27,FL,0
651,67,N,13,AZ,0
784,89,N,19,CA,0
784,89,N,40,CA,0
779,91,N,33,FL,0
693,88,N,25,AZ,0
790,88,Y,30,CA,0
844,88,N,24,AZ,0
812,95,N,28,CA,0
803,90,N,14,AZ,0
674,69,N,32,CA,0
558,68,Y,12,CA,0
603,69,Y,42,AZ,0
812,95,N,23,CA,0
791,89,N,22,FL,0
680,86,N,38,FL,0
830,88,N,28,CA,0
623,73,Y,43,AZ,0
827,100,N,11,FL,0
725,81,N,32,CA,0
687,82,N,29,CA,0
712,91,N,23,AZ,0
744,77,N,33,AZ,0
708,72,N,37,CA,0
605,64,N,15,CA,0
774,94,N,42,CA,0
659,72,N,37,CA,0
582,54,N,15,AZ,1
716,93,N,30,AZ,0
834,92,N,28,CA,0
669,73,Y,29,AZ,0
740,95,N,20,CA,0
785,86,N,30,FL,0
830,89,N,15,CA,0
668,87,Y,15,CA,0
708,80,N,39,CA,0
777,97,Y,31,AZ,0
595,66,Y,21,AZ,0
773,97,N,12,AZ,0
638,73,N,22,CA,0
826,97,N,27,AZ,0
640,82,N,33,CA,0
600,64,N,15,AZ,0
568,60,N,14,CA,0
802,85,N,14,FL,0
835,97,N,39,CA,0
699,73,Y,41,FL,0
680,83,N,11,CA,0
659,66,N,14,FL,0
788,98,N,11,FL,0
784,82,N,10,CA,0
732,81,Y,41,CA,0
846,87,N,23,AZ,0
842,91,Y,35,CA,0
573,54,N,30,CA,0
576,61,N,35,AZ,0
764,95,N,36,CA,0
652,85,N,14,CA,0
688,74,N,44,CA,0
841,89,Y,27,AZ,0
779,79,N,32,FL,0
711,91,N,19,AZ,0
667,64,N,33,AZ,0
771,93,N,21,FL,0
679,87,N,22,AZ,0
600,57,N,43,CA,0
670,73,Y,23,CA,0
618,59,N,29,CA,0
841,107,N,27,AZ,0
787,79,N,33,AZ,0
793,100,N,37,CA,0
609,57,N,21,FL,0
707,69,Y,37,AZ,0
565,74,N,34,AZ,1
840,85,N,29,FL,0
818,82,N,21,CA,0
689,73,N,10,AZ,0
695,83,Y,38,FL,0
723,86,Y,20,AZ,0
611,58,N,15,AZ,1
787,93,N,15,AZ,0
738,88,N,34,CA,0
644,81,N,15,CA,0
697,77,Y,18,CA,0
611,76,Y,27,AZ,0
713,77,Y,17,CA,0
720,76,N,24,AZ,0
644,75,Y,16,AZ,0
708,85,N,23,AZ,0
780,95,N,39,AZ,0
758,89,N,13,CA,0
622,76,Y,39,AZ,0
616,69,N,33,CA,0
811,98,N,27,CA,0
619,73,Y,17,AZ,0
799,88,N,34,FL,0
651,77,N,30,FL,1
685,84,N,24,CA,0
663,65,N,12,CA,0
816,85,N,16,CA,0
712,72,N,34,AZ,0
595,78,Y,33,CA,0
698,84,Y,35,AZ,0
759,98,N,28,CA,0
585,58,N,33,AZ,0
633,72,N,43,CA,0
653,66,N,15,FL,0
692,76,N,26,AZ,0
839,103,N,25,CA,0
691,70,N,36,CA,0
845,96,N,38,CA,0
782,81,N,26,CA,0
777,100,N,15,AZ,0
771,87,N,22,FL,0
833,99,N,21,AZ,0
606,76,N,23,AZ,0
693,91,N,21,CA,0
791,83,N,27,AZ,0
754,82,Y,30,CA,0
772,87,N,12,CA,0
679,88,N,22,CA,0
623,60,Y,22,AZ,0
601,56,N,13,CA,0
596,61,N,11,FL,0
576,67,Y,34,CA,0
673,69,Y,25,CA,0
579,72,Y,37,CA,0
837,104,Y,16,AZ,0
635,68,Y,13,CA,0
666,79,N,11,CA,1
558,56,Y,12,CA,0
580,62,Y,31,AZ,0
761,87,N,40,CA,0
688,68,N,27,AZ,0
634,75,N,40,CA,0
688,86,Y,31,CA,0
780,85,N,18,CA,0
702,89,Y,42,FL,0
717,86,N,19,CA,0
665,66,N,31,CA,0
680,68,N,37,AZ,0
655,62,N,27,AZ,0
711,81,Y,25,AZ,0
632,70,Y,30,CA,0
703,72,N,16,CA,0
653,81,N,35,CA,0
686,80,N,25,FL,0
727,77,Y,18,AZ,0
569,67,N,13,CA,0
810,101,N,29,AZ,0
823,91,Y,41,CA,0
670,85,Y,35,AZ,0
612,66,Y,40,CA,0
805,91,N,39,AZ,0
578,61,Y,16,CA,0
714,92,N,11,FL,0
774,80,N,14,CA,0
735,89,Y,26,CA,0
664,75,N,24,CA,0
787,95,N,43,AZ,0
581,66,N,13,CA,0
746,93,N,34,CA,0
656,80,N,10,CA,0
733,88,Y,31,CA,0
726,83,N,34,FL,0
618,68,N,27,AZ,0
656,72,N,21,CA,0
824,99,N,23,AZ,0
671,68,N,26,CA,0
828,88,N,40,AZ,0
594,63,N,37,FL,0
733,77,Y,31,CA,0
674,79,N,19,CA,0
652,83,N,43,CA,0
827,103,N,14,AZ,0
731,76,N,33,AZ,0
663,64,Y,14,CA,0
621,61,N,12,AZ,0
593,72,N,17,AZ,0
684,78,N,43,AZ,0
733,72,Y,24,AZ,0
562,54,N,41,FL,0
776,85,N,26,CA,0
699,79,N,33,FL,0
605,76,N,36,CA,0
769,79,N,37,AZ,0
813,93,Y,40,CA,0
800,81,N,40,AZ,0
707,87,N,26,AZ,0
821,105,N,27,FL,0
555,58,Y,23,CA,0
620,82,N,13,CA,0
831,94,N,32,CA,0
710,70,Y,13,CA,0
730,80,N,22,FL,0
668,71,N,33,CA,0
723,75,Y,28,FL,0
599,67,N,38,CA,0
562,73,N,27,AZ,0
742,84,N,23,AZ,0
774,88,N,39,CA,0
706,88,N,12,CA,0
827,100,N,22,CA,0
820,100,N,11,CA,0
788,94,N,21,CA,0
663,82,N,31,CA,0
817,87,N,33,AZ,0
843,106,N,37,CA,0
775,89,N,36,FL,0
809,81,N,34,CA,0
823,97,N,11,CA,0
576,76,N,43,AZ,0
824,91,Y,21,CA,0
848,100,N,42,AZ,0
659,80,N,16,CA,0
787,89,Y,15,FL,0
659,73,N,18,AZ,0
598,56,Y,23,CA,0
633,81,N,25,FL,0
693,70,N,28,AZ,0
702,81,Y,34,CA,0
679,68,Y,32,CA,0
680,78,N,14,FL,0
573,53,Y,28,AZ,1
765,91,N,11,CA,0
808,88,N,13,CA,0
643,80,N,28,CA,0
601,74,N,19,CA,0
687,86,Y,44,FL,0
784,80,N,42,CA,0
675,88,N,40,AZ,0
634,74,Y,15,CA,0
591,55,N,18,AZ,1
732,72,N,33,CA,0
649,80,N,15,CA,1
754,83,Y,40,CA,0
808,103,Y,23,FL,0
694,68,N,31,FL,0
820,82,N,36,CA,0
778,82,N,26,AZ,0
712,92,N,27,CA,0
581,73,Y,43,CA,0
608,69,Y,35,AZ,0
710,87,N,38,CA,1
751,75,N,38,CA,0
763,95,N,32,FL,0
645,69,N,37,AZ,0
731,93,N,14,AZ,0
706,85,N,31,AZ,0
833,100,N,28,AZ,0
841,101,N,25,FL,0
847,89,N,28,CA,0
605,56,Y,40,CA,0
656,81,N,30,CA,0
739,93,N,33,CA,0
695,70,Y,40,FL,0
641,75,Y,11,CA,0
717,91,N,40,AZ,0
821,89,N,25,CA,0
792,99,Y,21,CA,0
836,104,N,26,CA,0
558,72,N,37,CA,0
767,93,N,28,CA,0
720,70,Y,13,CA,0
639,74,Y,25,CA,0
725,85,Y,26,CA,0
618,81,N,13,CA,0
651,75,N,31,AZ,0
585,75,N,41,CA,0
647,77,N,19,CA,0
612,58,N,13,FL,0
616,81,N,33,CA,0
572,62,N,27,AZ,0
677,79,Y,26,FL,0
686,89,Y,25,FL,0
626,59,N,14,AZ,0
744,77,N,34,AZ,0
685,70,Y,19,CA,0
746,74,N,18,AZ,0
566,60,N,33,CA,0
668,66,N,19,CA,0
799,88,N,29,CA,0
591,69,N,43,CA,0
741,85,Y,16,CA,0
725,93,Y,19,CA,0
837,107,N,17,AZ,0
761,88,N,35,FL,0
691,86,N,44,CA,0
564,67,N,29,CA,0
665,63,Y,26,CA,0
746,95,N,22,CA,0
834,100,N,19,AZ,0
778,77,N,25,AZ,0
816,90,N,35,CA,0
839,99,N,12,CA,0
676,77,N,28,CA,0
818,96,N,28,FL,0
619,59,Y,39,FL,0
792,93,N,28,CA,0
621,60,Y,35,CA,0
717,78,Y,34,CA,0
717,79,N,10,CA,0
769,89,Y,14,FL,0
683,68,N,28,CA,0
746,94,N,37,AZ,0
725,82,N,22,AZ,0
651,72,Y,33,CA,0
580,56,N,27,AZ,0
720,77,N,34,AZ,0
616,60,N,22,CA,0
554,58,N,17,CA,1
557,55,N,20,AZ,0
826,104,N,19,CA,0
629,72,Y,32,AZ,0
550,54,Y,11,AZ,0
657,81,N,32,AZ,0
727,94,N,33,CA,0
618,68,N,22,AZ,0
781,95,N,32,AZ,0
744,89,N,27,FL,0
818,97,N,13,CA,0
757,95,N,32,CA,0
845,102,N,24,CA,0
826,89,Y,11,CA,0
684,86,Y,12,CA,0
637,69,N,42,CA,0
749,74,Y,28,CA,0
701,91,N,39,AZ,0
834,104,N,34,FL,0
686,75,Y,38,AZ,0
561,53,Y,43,AZ,0
705,69,Y,11,CA,0
771,87,N,23,CA,0
707,78,N,36,CA,0
729,83,Y,37,CA,0
791,96,Y,34,CA,0
585,74,Y,10,AZ,0
659,73,Y,16,AZ,0
677,83,N,10,CA,1
734,95,N,19,CA,0
814,86,N,38,CA,0
581,68,Y,12,CA,0
750,92,N,43,CA,0
783,88,N,42,AZ,0
820,104,N,36,CA,0
824,91,Y,30,CA,0
601,58,N,20,AZ,0
725,83,Y,30,AZ,0
567,57,N,23,CA,0
654,83,N,38,FL,1
663,71,N,42,CA,0
742,90,N,41,CA,0
751,86,N,26,CA,0
750,74,Y,27,AZ,0
835,96,N,36,FL,0
569,59,Y,11,AZ,0
663,81,N,13,AZ,0
807,95,N,19,AZ,0
789,85,N,22,CA,0
786,95,N,42,AZ,0
847,103,N,24,CA,0
566,65,N,28,CA,0
837,98,N,24,AZ,0
707,75,N,29,CA,0
764,79,N,39,CA,0
576,69,N,42,AZ,0
775,85,N,15,CA,0
791,92,N,23,AZ,0
798,95,N,39,FL,0
592,72,N,23,CA,0
740,83,N,20,AZ,0
611,79,N,19,CA,0
623,65,N,42,CA,0
816,92,N,25,FL,0
722,94,N,27,AZ,0
646,71,N,23,AZ,0
593,58,Y,10,CA,0
777,92,N,31,FL,0
554,65,Y,20,CA,0
570,72,Y,14,CA,0
662,80,N,38,CA,0
651,62,N,13,FL,0
600,58,N,37,CA,0
778,92,N,24,FL,0
679,87,N,17,AZ,0
687,86,N,38,AZ,0
765,93,N,15,CA,0
657,78,N,10,AZ,0
675,71,N,12,CA,0
800,91,Y,25,CA,0
656,70,N,12,CA,0
675,72,Y,17,CA,0
680,72,N,28,AZ,0
681,71,N,30,CA,0
701,90,N,40,CA,0
618,72,N,25,CA,0
